tag,name,townHallLevel,townHallWeaponLevel,expLevel,trophies,bestTrophies,warStars,attackWins,defenseWins,builderHallLevel,versusTrophies,bestVersusTrophies,versusBattleWins,role,warPreference,donations,donationsReceived,league,clanName,clanTag,datePulled
#8P009G082,Mini McKnight,11,,142,2340,2578,829,0,0,7,2265,2265,140,coLeader,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#QJCQG2G2,SC0C064,12,1,143,2334,3033,605,2,0,7,2344,2648,598,member,in,57,134,Crystal League II,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#YQ0V29QJQ,Sergeant Keroro,11,,116,2191,2441,1387,15,0,7,1854,2034,296,member,in,0,0,Crystal League II,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#9YUC2VGQ9,Phoenix 1.0,12,2,148,1978,3350,920,0,0,7,2258,2339,782,member,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#2PY809VP,Sir Rhino,13,1,188,1789,3633,2121,2,4,9,3962,4019,1292,admin,in,0,0,Gold League I,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#LCYJRL8PR,Dark Phoenix,11,,107,1666,1914,417,0,0,4,1206,1242,66,member,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#QR9YVG8GY,The Bad Banana,13,3,78,1363,1464,72,1,0,8,2085,2126,181,coLeader,in,116,172,Gold League III,Vi11ageWarriors,#LL2C8L8V,7/31/2022
#90V9VUG8,rodorplastikk,14,5,220,5012,5166,2264,49,2,9,4887,5449,6367,admin,in,0,0,Legend League,#THE SHIELD#,#PGPPQRLY,7/31/2022
#L992QVUY,JudgeMcCoy,14,5,227,4863,5439,1221,7,1,9,4674,5093,2905,member,in,144,156,Titan League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2GPCGU92R,Sulfur,14,5,207,4418,5327,2373,8,1,8,2722,2782,522,member,in,105,204,Titan League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YYULRGRLL,Mogambo,14,5,213,4128,4135,1699,45,4,9,4303,4876,3574,member,in,0,0,Titan League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#Y9P90JGC,Knight Gryffin,13,5,200,4023,4355,1497,6,2,9,4909,5068,3248,member,in,179,250,Champion League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LJRJ922C,Gabe,14,5,218,4010,5123,1777,1,0,9,4760,5339,2841,member,in,0,0,Champion League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2G9V8U0LU,PabloSv,13,5,175,3853,4469,813,5,1,9,2988,3247,774,coLeader,in,32,372,Champion League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9GPLYJQ9,Kasmer,14,5,212,3708,4568,1521,0,2,9,4242,4820,2492,member,in,0,0,Champion League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#28YPU8V80,Laeif,14,5,191,3542,3748,2144,0,0,9,3697,3818,1173,coLeader,in,49,132,Champion League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#Q0C0VVQ0Y,I'm Trash,14,1,120,3281,3285,605,31,1,9,3414,3475,369,member,in,2,3,Champion League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#QCYC8YRL,STORMs,14,5,203,3252,4560,1542,0,0,9,3173,3458,1866,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YRCPJPYP8,UHCxFRANK,12,5,148,3208,3332,339,9,0,9,3582,3679,741,admin,in,100,0,Champion League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2P0Y9GUUR,DoHyunsMum,14,1,130,3177,3322,320,0,0,9,2275,2275,212,member,in,32,4,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YJCRG8RJ,Noah,12,1,131,3115,3309,250,11,3,7,2284,2358,309,member,in,127,295,Master League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#8L8Y2RVUV,ςђєŦ ɢᴏʙʟɪɴ,13,5,239,3087,5430,2422,0,0,9,3704,3704,804,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LL9LR88C2,Tycho,12,5,161,2992,3380,819,0,0,9,3849,3966,1778,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#8QYVGC898,-:Susee:-,13,3,150,2969,3131,1735,0,0,4,1276,1306,80,leader,in,72,77,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#90GQYRYQV,Anna,13,5,184,2941,3311,3664,19,1,7,2208,2262,281,member,in,255,0,Master League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2CCJQ9C0J,MountainGoat,12,5,161,2760,3074,751,0,0,9,3222,3371,1282,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#8C0Y99CCQ,Sid,12,5,174,2754,2946,1079,16,1,9,4665,4957,1651,member,in,217,258,Master League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#GQV0VQ9Q,Munoobinater,12,5,176,2665,3406,674,4,4,9,3732,3762,846,admin,in,51,165,Master League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9VQQQ8UCR,ANIKET tushar,13,5,169,2664,3631,916,0,0,8,2887,3011,851,member,in,0,90,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#P2UULUR9V,-=[ Henry ]=-,12,5,141,2657,2747,531,0,0,9,3542,3728,984,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#Q9C2QQVR,st0ckholm,12,5,174,2654,3043,1229,0,0,9,3134,3165,747,coLeader,in,30,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9R9QQL0PY,Nappa,13,2,144,2629,3240,1706,23,2,7,1596,1601,68,member,in,70,0,Master League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LP9G02Y,sleli,11,,153,2568,3206,691,8,3,9,3394,3461,819,member,in,37,39,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#J2GVRPQQ,ABID,12,2,159,2556,2796,852,4,1,9,3042,3106,558,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#U20J0998,Lisa,13,1,167,2542,2682,2076,2,0,6,2193,2295,368,coLeader,in,214,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#800JJGP82,Visby,13,5,255,2529,4049,1184,0,0,9,3756,3901,1312,coLeader,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#P8LVPUC9,KurtozZ,11,,138,2527,3028,340,6,0,9,3039,3095,956,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LLY22RJ0R,elfb0ld,11,,116,2467,2682,602,1,4,5,603,625,22,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#8Q8QJJLVQ,yVigil,12,1,148,2435,2899,300,0,1,9,2912,3194,599,member,in,45,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9UCLLVJU8,TPNKyubing,12,2,132,2398,2769,279,0,0,9,2895,2951,333,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#PP88J0P9L,mono,12,5,168,2383,2602,1597,0,0,9,3844,4298,2164,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2JCQ8GG9C,o-chibi,12,3,141,2376,2679,492,0,0,9,2624,2684,340,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9CPQCPQCQ,NaVeeN,12,5,152,2265,2726,769,15,1,9,2617,2851,1161,member,in,0,0,Crystal League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YQL0QU2R2,Noob,12,5,109,2182,2295,317,0,0,9,2801,2919,390,admin,in,23,40,Crystal League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#VLQQYCUY,Auro Cena,12,3,172,2155,2824,1027,0,0,9,3375,3504,1822,member,in,0,10,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LV2Q2VCJR,Lithiated,12,5,116,2026,2249,518,0,0,9,2863,2919,102,admin,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2RVCVJCQY,/Dr. Midnight/,11,,113,2008,2368,202,0,2,4,760,760,26,coLeader,in,140,0,Crystal League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#JURCUY8G,メリオダス,11,,133,1977,2621,922,0,0,6,1885,2048,186,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#9GGGQCCLU,ham'n'eggs,12,5,206,1859,5089,2278,0,3,9,4890,4890,1950,member,in,0,0,Gold League I,#THE SHIELD#,#PGPPQRLY,7/31/2022
#2Y9PCGR2U,Bad_Ace_Welder!,12,5,163,1772,2390,579,2,4,9,2845,3337,1056,admin,in,108,0,Gold League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#Q88VU90GR,Mack Daddy,10,,96,1697,5018,702,0,0,3,677,791,63,coLeader,in,0,0,Gold League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#QLPLQLG80,Darth Sid,14,5,147,1692,2002,189,1,1,9,2749,2887,425,member,in,62,90,Gold League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#LGRUGL9R8,Frank Bg,10,,73,1650,1670,118,0,0,5,1711,1711,98,member,in,0,66,Gold League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YGQL80UVV,Shadow,12,5,91,1638,1989,86,1,3,5,1637,1658,106,member,out,0,114,Gold League II,#THE SHIELD#,#PGPPQRLY,7/31/2022
#8JYLQPJVG,harry,12,3,146,1554,2032,552,13,5,9,3427,3577,1259,member,in,0,0,Gold League III,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YJLYJV8VY,PablitoSv,9,,88,1381,1553,87,0,0,7,2113,2258,271,coLeader,in,0,31,,#THE SHIELD#,#PGPPQRLY,7/31/2022
#YJGVL2J2P,Glitch gaming,12,5,156,3168,4148,414,3,3,9,3194,3565,1279,admin,in,0,0,Master League I,Immortal Rising,#28Q99QL0Q,7/31/2022
#J0U8Y8QP,Cronus70,13,3,178,2975,3775,1771,0,0,9,3063,3390,1032,leader,in,94,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#LL2YLR8U,Ritz,13,4,192,2890,4637,1080,1,0,9,3930,4250,1117,admin,in,0,0,Master League II,Immortal Rising,#28Q99QL0Q,7/31/2022
#2GCPCQQUG,Rusty030,12,5,159,2746,3351,851,0,0,9,3100,3222,1281,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#2YLG8V8P8,DNA McKnight,12,5,194,2712,3955,1471,0,0,9,3392,3396,713,coLeader,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#8CJ0V9LGG,Fathertimes2,11,,123,2656,2724,829,0,0,7,2366,2366,178,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#29V2L2PLG,Blackcat Robin,11,,139,2555,3424,1026,0,0,4,1468,1753,313,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#RRP2JRCR,korsnuts,13,5,199,2485,3812,1213,0,0,8,2817,3054,763,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#PJG0YPUV0,Warmonger,13,2,150,2462,3058,616,0,0,8,2547,2631,733,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#8V29JU9YJ,arunesh,11,,139,2443,3672,789,0,0,7,2419,2449,744,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#9C2RUVGR0,Silent Warrior,11,,117,2230,2523,285,0,0,6,1875,1875,140,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#J208G8LJ,Oak,11,,137,2211,3134,113,0,0,7,2108,2134,141,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#LQPUL0CYU,‼️Cronus‼️,11,,111,2166,2398,503,0,0,7,2158,2184,147,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#PJ9QP9UCU,Zee,12,5,99,2058,2276,36,0,0,8,2275,2275,191,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#202QL0PLC,Squinto,11,,120,2033,2271,144,2,1,6,2235,2265,344,member,in,0,0,Crystal League III,Immortal Rising,#28Q99QL0Q,7/31/2022
#LCVGVY9CQ,Azizur2.0,9,,84,1206,2001,265,0,0,4,1626,1626,72,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#80P09JL8Y,PIRATE KING,9,,70,1155,1423,94,0,0,3,921,921,40,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/31/2022
#22QYV8RPG,boog215,14,5,218,5298,5602,1406,47,1,9,4143,4143,909,leader,in,984,3846,Legend League,No Mercy,#LLJCVJQL,7/31/2022
#GJGYYCPR,Mighty Magoona,14,1,227,4564,4810,1725,23,2,9,4789,4981,3622,member,in,179,0,Titan League II,No Mercy,#LLJCVJQL,7/31/2022
#22LJ0V09P,Cuebert,13,5,203,4137,4678,865,24,0,9,3701,4114,1749,member,in,115,421,Titan League III,No Mercy,#LLJCVJQL,7/31/2022
#90V9RUYY,AXiS,13,5,170,4036,4047,544,34,3,9,3257,3683,1525,member,in,444,1361,Champion League I,No Mercy,#LLJCVJQL,7/31/2022
#88U9R99LG,BøøG,14,5,259,4008,5669,3086,0,0,9,4148,4180,1281,coLeader,in,1154,185,,No Mercy,#LLJCVJQL,7/31/2022
#88JQCRRC,Kapatiz,13,5,229,3901,5305,1019,2,0,9,4876,5080,2687,admin,out,388,154,Champion League I,No Mercy,#LLJCVJQL,7/31/2022
#LPG9G2QQ,mgnyc11,12,5,175,3670,3740,930,7,1,9,3287,3540,1357,member,in,0,0,Champion League II,No Mercy,#LLJCVJQL,7/31/2022
#CV9828PR,Poseidon,14,5,233,3555,5495,2407,0,0,9,4807,5292,3203,member,in,57,130,,No Mercy,#LLJCVJQL,7/31/2022
#8QGVLRGLQ,TrickyEaglebeak,12,1,154,3534,3541,1511,20,1,6,2227,2363,333,member,in,4,67,Champion League II,No Mercy,#LLJCVJQL,7/31/2022
#98VQVU0PR,Jasper™,14,1,206,3482,5052,1825,4,1,7,2255,2440,386,member,in,0,192,Champion League II,No Mercy,#LLJCVJQL,7/31/2022
#UQPVVVUC,mah Than Long,14,5,190,3446,4079,815,0,0,9,3454,3659,1209,admin,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#CUVY0CGJ,Fury Thurston,13,5,192,3320,4192,715,33,4,9,4255,4360,2237,admin,in,136,47,Champion League III,No Mercy,#LLJCVJQL,7/31/2022
#29JJUU000,PREDATOR,13,5,211,3298,5167,1492,3,3,9,3421,3451,963,coLeader,in,108,184,Champion League III,No Mercy,#LLJCVJQL,7/31/2022
#L9PPRJYUJ,F1nally5,13,5,191,3298,4734,1219,0,0,9,3952,4054,1063,member,in,187,0,,No Mercy,#LLJCVJQL,7/31/2022
#2R9JU02CC,nevermind,13,1,167,3151,3610,1045,6,0,9,3816,3850,1881,member,in,25,255,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#QR0G9VYQ8,Noodle3,12,5,123,3103,3129,291,20,1,9,2997,3221,754,admin,in,520,186,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#VVRVJ0JJ,Phyl,14,4,221,3092,3823,2621,0,0,9,4494,4553,1320,coLeader,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#Y2L90PY0L,★✰STARBOY✰★,12,5,163,3089,3613,1062,18,0,9,3294,3294,1929,member,in,547,432,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#9LVL0VG0,senior shans,12,5,178,3064,3366,1326,3,3,8,2475,2562,258,admin,in,334,112,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#CGYPURRC,Hermes,14,5,230,3056,5491,2273,0,6,9,3459,3479,1016,member,in,253,45,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#QQL000JCP,Conorrhea,13,4,149,3032,4233,774,50,1,9,3373,3580,1086,coLeader,in,952,675,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#R9YG09Q,Blues Boy,13,2,191,3014,4200,1952,1,0,9,3538,3588,948,coLeader,in,58,154,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#8QQCGU09G,Phyl2,13,5,205,3002,3752,2327,0,0,9,4254,4282,1030,coLeader,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#Q2RRJUG,hunggo,13,5,208,2995,4604,1732,4,5,9,3605,3722,897,admin,in,0,0,Master League II,No Mercy,#LLJCVJQL,7/31/2022
#QG2289GU0,shuaib,11,,124,2946,3030,192,19,2,9,3283,3449,1251,admin,in,66,565,Master League I,No Mercy,#LLJCVJQL,7/31/2022
#J29ULP8,Mr.Joshua,14,5,182,2920,4268,449,0,0,9,3972,4072,1041,admin,out,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#VLRLJCYQ,Ares,14,5,233,2898,5312,1796,1,5,9,3773,4970,2911,member,in,222,0,Master League II,No Mercy,#LLJCVJQL,7/31/2022
#8LCUPJGY0,Ancient Atomist,14,3,220,2869,5185,1467,0,0,9,3577,3848,1262,member,in,196,0,Master League II,No Mercy,#LLJCVJQL,7/31/2022
#RGRJURGU,Boog Bunny,13,5,192,2832,3355,1505,2,3,9,3198,3319,398,coLeader,in,2471,212,Master League II,No Mercy,#LLJCVJQL,7/31/2022
#GJGYPRQV,jeremy,14,5,222,2809,4125,1073,19,7,9,4411,4794,1852,coLeader,in,485,251,Master League II,No Mercy,#LLJCVJQL,7/31/2022
#Q2JL8J98V,ConorrheaMini,12,1,105,2775,3238,380,3,0,9,2712,2850,619,coLeader,in,108,233,Master League III,No Mercy,#LLJCVJQL,7/31/2022
#908C0R9PV,✝ꜱᴀᴛʜᴇᴇꜱʜ✝,12,5,176,2689,4013,1161,0,1,9,3233,3411,1704,admin,in,81,0,Master League III,No Mercy,#LLJCVJQL,7/31/2022
#JRJCCUL,EQUINOX 7,12,5,168,2620,2853,920,0,0,8,2953,3195,1325,admin,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#8QYY2GYYU,OneCan,11,,129,2601,2619,564,1,1,7,2534,2597,395,admin,in,7,266,Master League III,No Mercy,#LLJCVJQL,7/31/2022
#PJJGV80RQ,manoj mk,12,4,150,2588,3201,559,9,1,9,3292,3292,758,admin,in,0,330,Crystal League I,No Mercy,#LLJCVJQL,7/31/2022
#P8R829CRL,Adarsh CK,12,1,145,2564,3157,523,0,0,8,2715,2905,1041,member,in,35,0,,No Mercy,#LLJCVJQL,7/31/2022
#PQUC9CRP,Ki11 Switch,14,5,229,2500,5269,974,12,8,9,4014,4721,2937,admin,in,116,180,Crystal League I,No Mercy,#LLJCVJQL,7/31/2022
#2GVQYRPP,darkauror15,13,1,170,2359,3467,504,7,0,9,3426,3567,1722,admin,in,214,0,Crystal League II,No Mercy,#LLJCVJQL,7/31/2022
#JVCPC9V9,B.B.,12,3,157,2358,4355,1637,0,0,9,2902,3102,760,member,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#2J8YQV880,dilip,11,,137,2202,2846,510,0,0,7,2064,2214,437,coLeader,in,0,10,,No Mercy,#LLJCVJQL,7/31/2022
#9CG00L0P9,Bushmaster,12,5,150,2192,3149,241,30,2,9,3656,3805,1064,admin,in,245,40,Crystal League III,No Mercy,#LLJCVJQL,7/31/2022
#YYQRRP9LP,Tayra,11,,123,2074,3434,318,0,2,6,2039,2237,279,member,in,0,0,Crystal League III,No Mercy,#LLJCVJQL,7/31/2022
#Q2YR0Q88C,⭐️boog⭐️,11,,104,1816,2249,172,16,2,8,2249,2249,98,admin,in,409,306,Gold League I,No Mercy,#LLJCVJQL,7/31/2022
#9ULPPU02,Egg,12,5,189,1807,3999,889,6,4,9,4301,4434,2263,admin,in,145,186,Gold League I,No Mercy,#LLJCVJQL,7/31/2022
#PRL8GVGGP,NateYuhas19,11,,110,1800,2607,294,0,0,6,2095,2123,245,member,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#9UVU80JCG,imtiazyasin,10,,112,1748,2918,167,0,0,6,2122,2344,533,member,in,183,66,Gold League II,No Mercy,#LLJCVJQL,7/31/2022
#2LRYYU9PC,SHAN,10,,111,1728,1701,302,0,0,6,2217,2372,449,admin,in,0,0,,No Mercy,#LLJCVJQL,7/31/2022
#QJ229VVR2,Ice Chicken,13,2,79,1605,1673,41,0,0,4,50,50,0,admin,in,157,190,,No Mercy,#LLJCVJQL,7/31/2022
#QUR80P90J,ConorrheaTiny,9,,76,1544,1705,155,6,1,8,2322,2322,172,coLeader,in,2,399,Gold League III,No Mercy,#LLJCVJQL,7/31/2022
#L22QUCGR0,Blues,13,5,160,1394,2895,268,0,0,6,1812,1894,115,coLeader,in,62,0,,No Mercy,#LLJCVJQL,7/31/2022
#229JY0CGY,Ra[D]oN™,14,5,227,3883,5418,1198,6,1,9,3949,3949,817,coLeader,in,727,340,Champion League I,Indian Prestige,#PQJUJCPL,7/31/2022
#PU0PRVUR0,ANCHOR,14,5,224,3865,5030,1440,0,0,9,4642,5220,943,member,in,0,45,,Indian Prestige,#PQJUJCPL,7/31/2022
#PV9UC9P9,Parshant,14,5,215,3850,3975,1208,48,5,9,4211,4366,1939,leader,in,3111,2065,Champion League I,Indian Prestige,#PQJUJCPL,7/31/2022
#P8VPPLG2,Bhuvan,13,5,184,3622,5013,717,1,3,9,3702,4484,1581,admin,in,310,77,Champion League II,Indian Prestige,#PQJUJCPL,7/31/2022
#8PJGLCGLC,Azizur Rahman,13,5,208,3620,4788,1403,2,0,9,4091,4187,1032,admin,in,228,77,Champion League II,Indian Prestige,#PQJUJCPL,7/31/2022
#PCVLQU2R8,Deadlock27,13,3,175,3609,3833,555,14,1,9,3564,3597,535,admin,in,981,902,Champion League II,Indian Prestige,#PQJUJCPL,7/31/2022
#L80QQL2R0,JWBB,12,5,141,3596,3683,264,35,1,9,2831,3259,1340,member,in,715,804,Champion League II,Indian Prestige,#PQJUJCPL,7/31/2022
#QPC2C8G,Ranvir,14,5,230,3544,4796,2857,3,3,9,4587,4647,1743,admin,in,30,90,Champion League II,Indian Prestige,#PQJUJCPL,7/31/2022
#LG8GUV0VU,Sushant,13,3,136,3430,3843,454,6,0,9,2746,3309,1460,admin,in,175,184,Champion League III,Indian Prestige,#PQJUJCPL,7/31/2022
#YYGRGVYG,AR Arnob Raj,14,5,220,3428,5028,1619,0,0,9,3245,3611,1366,admin,in,0,78,,Indian Prestige,#PQJUJCPL,7/31/2022
#2L9CGV9R8,POGI,14,5,221,3417,3945,1637,15,4,9,4854,5125,1994,admin,in,1328,969,Champion League III,Indian Prestige,#PQJUJCPL,7/31/2022
#89UP0G2R2,Flouz Maluche,11,,133,3381,4105,403,27,0,8,2496,2606,643,member,in,207,1340,Champion League III,Indian Prestige,#PQJUJCPL,7/31/2022
#9L92CUU8J,BasBro,13,5,160,3297,3857,347,8,3,9,5050,5604,2483,coLeader,in,46,460,Champion League III,Indian Prestige,#PQJUJCPL,7/31/2022
#PGU2Q9J8R,premreddy,14,1,165,3121,3250,667,7,0,9,4113,4627,3675,admin,in,207,188,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#9VCCC0GRR,OLver II,13,5,154,3120,5131,810,7,2,8,2581,2754,284,admin,in,637,646,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#QYVYJ0UPR,Anol,14,3,119,3082,3282,287,19,1,9,2873,3168,971,admin,in,57,310,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#LJLPLVGR8,JAV,14,5,164,3061,3095,328,12,2,9,3936,4186,2380,admin,in,92,0,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#8PQVPUPY0,BDT♥️SUFIAN,14,2,218,2998,5064,1470,5,2,9,3047,3373,1529,member,in,175,0,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#Q829JPQRL,Lukany ビッグディック,14,5,121,2972,3050,225,10,0,9,2597,2597,215,admin,in,1664,827,Master League I,Indian Prestige,#PQJUJCPL,7/31/2022
#9PLLYL202,Dr.Strange,12,5,145,2945,3218,895,1,2,7,2570,2743,692,member,in,160,74,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#P2CPVLU9L,Ice Phoenix,14,3,223,2873,5101,1867,6,3,9,3723,3815,1595,member,in,0,123,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#QLUPQJR22,HannEs,14,3,96,2868,2891,371,10,0,6,1427,1427,54,admin,in,1840,978,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#298JY9QVV,K€!tH™,12,5,178,2867,3323,1209,5,1,9,4113,4208,2047,member,in,434,544,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#90LUJ90J0,Hannes Man,14,1,169,2998,5139,918,42,5,9,3787,3872,1342,coLeader,in,2063,2124,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#2QQ8PULJJ,minipogi,12,5,172,2788,2929,679,11,2,9,4470,4474,943,admin,in,1041,792,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#Y0YGQRQJR,Ez;(,14,2,120,2764,3894,197,2,2,7,2311,2311,331,member,in,45,0,Master League III,Indian Prestige,#PQJUJCPL,7/31/2022
#L09JQCPQG,Maurice,13,3,108,2748,3071,267,6,0,9,2848,3185,673,member,in,50,0,Master League II,Indian Prestige,#PQJUJCPL,7/31/2022
#990V8RVVP,Sαr Kαr,12,5,212,2728,5002,1750,13,2,9,4223,4601,1783,admin,in,1148,983,Master League III,Indian Prestige,#PQJUJCPL,7/31/2022
#802Y9JJUG,Akatsuki,13,1,126,2681,2737,269,8,0,9,2726,2726,687,member,in,94,936,Master League III,Indian Prestige,#PQJUJCPL,7/31/2022
#LVY2GGRGG,Lochy,12,5,141,2674,4111,310,0,0,9,2755,2840,323,member,in,0,0,,Indian Prestige,#PQJUJCPL,7/31/2022
#2U2QVYR,MyNameInder,12,5,128,2619,2787,226,2,3,7,2563,2563,664,member,in,198,151,Master League III,Indian Prestige,#PQJUJCPL,7/31/2022
#G8QCY098,hddnshs,11,,130,2536,2670,473,5,1,7,2356,2450,819,member,in,37,233,Crystal League I,Indian Prestige,#PQJUJCPL,7/31/2022
#LQPYLQR99,I AM GROOT,14,5,131,2479,3230,385,27,3,9,3078,3167,1015,admin,in,288,859,Crystal League I,Indian Prestige,#PQJUJCPL,7/31/2022
#PJ9PQLVY0,Dylan,13,3,178,2454,3266,656,8,2,9,4405,4467,1627,coLeader,in,312,227,Crystal League I,Indian Prestige,#PQJUJCPL,7/31/2022
#VQ0V8VVQ,BeerVille,12,5,180,2438,3628,982,32,2,9,3990,4234,1383,admin,in,409,2097,Crystal League I,Indian Prestige,#PQJUJCPL,7/31/2022
#22Y0V90GY,nikhil,11,,110,2437,2578,288,12,1,9,2495,2525,260,admin,in,0,0,Crystal League I,Indian Prestige,#PQJUJCPL,7/31/2022
#YQQ9Y9CPC,rj,14,1,138,2280,2387,268,14,1,9,3302,3387,1415,member,in,258,66,Crystal League II,Indian Prestige,#PQJUJCPL,7/31/2022
#PYVRYLV8L,Athul,13,4,159,2273,2858,911,14,7,9,3262,3488,1541,member,in,0,178,Crystal League II,Indian Prestige,#PQJUJCPL,7/31/2022
#LGYC89GG,BUNTS,11,,113,2235,2297,244,27,1,7,2159,2369,351,member,in,0,909,Crystal League II,Indian Prestige,#PQJUJCPL,7/31/2022
#8QUCVGC2,xannn,12,1,151,2211,3323,335,25,5,9,3014,3170,795,admin,in,405,2016,Crystal League II,Indian Prestige,#PQJUJCPL,7/31/2022
#YRQVPV8L8,@adriangoyard,13,5,145,1972,2955,402,11,2,9,3353,3419,737,member,in,236,0,Crystal League III,Indian Prestige,#PQJUJCPL,7/31/2022
